run,model_id,model,lang,problem,passed,cases_passed,cases_total,input_tokens,output_tokens,cache_read_tokens,cache_create_tokens,thinking_tokens,total_tokens,num_turns,duration_ms,cost_usd,solution_tokens_o200k,solution_tokens_cl100k,solution_bytes,error,wall_s
fable-1,claude-fable-5-1,fable,go,brackets,True,5,5,66,862,62250,8466,0,71644,3,16828,0.22988449999999996,294,286,907,,22.0
fable-1,claude-fable-5-1,fable,go,calc,True,5,5,66,1260,62752,8904,0,72982,3,21423,0.25871200000000005,546,538,1535,,26.8
fable-1,claude-fable-5-1,fable,go,dijkstra,True,5,5,66,1596,63154,9304,0,74120,3,23231,0.28363750000000004,840,830,2231,,29.3
fable-1,claude-fable-5-1,fable,go,lcs,True,5,5,66,732,62148,8378,0,71324,3,20582,0.22160100000000002,249,244,673,,26.0
fable-1,claude-fable-5-1,fable,go,primes,True,5,5,66,645,62060,8285,0,71056,3,17140,0.21538200000000002,180,172,542,,23.9
fable-1,claude-fable-5-1,fable,go,rle,True,5,5,66,713,62094,8355,55,71228,3,18982,0.2202015,177,170,502,,265.1
fable-1,claude-fable-5-1,fable,go,roman,True,5,5,66,811,62214,8434,0,71525,3,17332,0.22669650000000002,282,271,823,,22.6
fable-1,claude-fable-5-1,fable,go,transpose,True,5,5,66,995,62416,8632,0,72109,3,18934,0.23990399999999998,435,423,1144,,24.4
fable-1,claude-fable-5-1,fable,go,wordfreq,True,5,5,66,997,62387,8602,0,72052,3,21297,0.23938175,402,392,1181,,26.3
fable-1,claude-fable-5-1,fable,haskell,anagrams,True,5,5,66,574,62069,8255,0,70964,3,16715,0.21126925,103,102,360,,22.8
fable-1,claude-fable-5-1,fable,haskell,brackets,True,5,5,66,567,62053,8244,0,70930,3,15868,0.21066325000000002,139,139,455,,20.9
fable-1,claude-fable-5-1,fable,haskell,calc,True,5,5,66,1058,62598,8754,0,72476,3,20081,0.2456165,432,431,1353,,25.6
fable-1,claude-fable-5-1,fable,haskell,dijkstra,True,5,5,98,1481,86323,9090,45,96992,4,26709,0.27975275,547,539,1794,,32.4
fable-1,claude-fable-5-1,fable,haskell,lcs,True,5,5,66,1115,62515,8759,0,72455,3,21670,0.24848075000000003,474,465,1489,,28.1
fable-1,claude-fable-5-1,fable,haskell,primes,True,5,5,66,714,62123,8352,0,71255,3,17636,0.22020574999999998,216,211,620,,24.8
fable-1,claude-fable-5-1,fable,haskell,rle,True,5,5,66,468,61977,8160,0,70671,3,16299,0.20405525,72,70,219,,22.4
fable-1,claude-fable-5-1,fable,haskell,roman,True,5,5,66,677,62084,8306,0,71133,3,18238,0.217437,192,192,471,,26.9
fable-1,claude-fable-5-1,fable,haskell,transpose,True,5,5,226,1849,186235,10758,482,199068,8,334323,0.35771175000000005,165,162,502,,359.6
fable-1,claude-fable-5-1,fable,haskell,wordfreq,True,5,5,66,884,62268,8484,0,71702,3,17653,0.23136,255,249,860,,23.4
fable-1,claude-fable-5-1,fable,java,anagrams,True,5,5,66,813,62317,8498,0,71694,3,18926,0.22812325000000003,264,244,1231,,31.1
fable-1,claude-fable-5-1,fable,java,brackets,True,5,5,66,832,62237,8448,20,71583,3,18583,0.22802125,290,278,1313,,27.3
fable-1,claude-fable-5-1,fable,java,calc,True,5,5,66,1232,62763,8914,0,72975,3,22454,0.25751475,506,479,2372,,32.0
fable-1,claude-fable-5-1,fable,java,dijkstra,True,5,5,66,1319,62861,9010,0,73256,3,22921,0.26383425000000005,612,604,2245,,33.2
fable-1,claude-fable-5-1,fable,java,lcs,True,5,5,130,1985,111322,10485,537,123922,8,150403,0.33932450000000003,267,256,1043,,164.5
fable-1,claude-fable-5-1,fable,java,primes,True,5,5,66,779,62187,8413,0,71445,3,20582,0.22467375000000003,257,240,1135,,33.0
fable-1,claude-fable-5-1,fable,java,rle,True,5,5,66,592,62073,8276,0,71007,3,18869,0.21255625000000003,170,158,766,,31.4
fable-1,claude-fable-5-1,fable,java,roman,True,5,5,66,805,62246,8462,0,71579,3,20478,0.22695449999999998,285,269,1108,,31.2
fable-1,claude-fable-5-1,fable,java,transpose,True,5,5,66,950,62369,8583,0,71968,3,28902,0.23664725000000003,390,379,1481,,277.6
fable-1,claude-fable-5-1,fable,java,wordfreq,True,5,5,66,996,62411,8624,0,72097,3,19566,0.23977775,382,362,1579,,25.8
fable-1,claude-fable-5-1,fable,javascript,anagrams,True,5,5,66,612,62106,8293,0,71077,3,14520,0.2139085,179,177,550,,18.9
fable-1,claude-fable-5-1,fable,javascript,brackets,True,5,5,66,707,62119,8336,0,71228,3,14128,0.21948974999999998,205,204,680,,18.8
fable-1,claude-fable-5-1,fable,javascript,calc,True,5,5,66,1076,62578,8734,0,72454,3,18357,0.2460565,412,408,1512,,27.5
fable-1,claude-fable-5-1,fable,javascript,dijkstra,True,5,5,66,1634,63130,9286,0,74116,3,31522,0.2851495,865,856,2360,,38.7
fable-1,claude-fable-5-1,fable,javascript,lcs,True,5,5,66,755,62118,8351,0,71290,3,18362,0.22219150000000001,230,225,641,,26.7
fable-1,claude-fable-5-1,fable,javascript,primes,True,5,5,66,501,61916,8148,0,70631,3,14030,0.205394,116,114,328,,19.2
fable-1,claude-fable-5-1,fable,javascript,rle,True,5,5,66,472,61948,8157,0,70643,3,16126,0.204133,99,98,270,,22.8
fable-1,claude-fable-5-1,fable,javascript,roman,True,5,5,66,727,62128,8352,0,71273,3,21295,0.220818,231,228,658,,33.4
fable-1,claude-fable-5-1,fable,javascript,transpose,True,5,5,66,584,61997,8215,0,70862,3,23771,0.21088725,141,138,412,,37.1
fable-1,claude-fable-5-1,fable,javascript,wordfreq,True,5,5,66,630,62049,8267,0,71012,3,26543,0.21424025,173,169,470,,37.4
fable-1,claude-fable-5-1,fable,k,anagrams,True,5,5,162,2636,138904,11138,929,152840,6,60703,0.39217799999999997,49,49,67,,66.4
fable-1,claude-fable-5-1,fable,k,brackets,True,5,5,354,9417,325166,18949,5566,353886,12,164308,0.9359014999999999,97,97,215,,170.1
fable-1,claude-fable-5-1,fable,k,calc,True,5,5,706,22200,824873,33516,12687,881295,23,386485,1.9948802500000002,462,466,1060,,391.8
fable-1,claude-fable-5-1,fable,k,dijkstra,True,5,5,386,7715,344492,17230,3683,369823,13,160511,0.82163,266,265,508,,165.1
fable-1,claude-fable-5-1,fable,k,lcs,True,5,5,290,5676,247698,14978,2903,268642,10,113532,0.6494265,86,86,166,,118.1
fable-1,claude-fable-5-1,fable,k,primes,True,5,5,162,3610,138419,12148,2174,154339,6,84054,0.46092975,66,67,104,,88.4
fable-1,claude-fable-5-1,fable,k,rle,True,5,5,226,4581,196240,13613,2832,214660,10,84071,0.553886,43,42,67,,87.9
fable-1,claude-fable-5-1,fable,k,roman,True,5,5,290,5540,249866,14676,3039,270372,10,106606,0.6371225,108,108,167,,111.0
fable-1,claude-fable-5-1,fable,k,transpose,True,5,5,162,2099,138374,10744,797,151379,6,50384,0.3572765,31,30,49,,55.6
fable-1,claude-fable-5-1,fable,k,wordfreq,True,5,5,738,21982,816903,34606,12577,874229,24,393688,2.00405875,169,168,391,,398.1
fable-1,claude-fable-5-1,fable,lisp,anagrams,True,5,5,66,714,62210,8383,0,71373,3,16130,0.22087249999999997,219,218,776,,22.1
fable-1,claude-fable-5-1,fable,lisp,brackets,True,5,5,66,718,62135,8341,0,71260,3,16111,0.22015674999999998,206,204,678,,20.9
fable-1,claude-fable-5-1,fable,lisp,calc,True,5,5,66,1135,62678,8823,0,72702,3,18560,0.2508495,493,490,1570,,23.2
fable-1,claude-fable-5-1,fable,lisp,dijkstra,True,5,5,66,1738,63282,9425,0,74511,3,24241,0.29320549999999995,921,917,3364,,36.1
fable-1,claude-fable-5-1,fable,lisp,lcs,True,5,5,66,825,62217,8440,0,71548,3,25012,0.22750925,297,295,956,,29.5
fable-1,claude-fable-5-1,fable,lisp,primes,True,5,5,66,665,62102,8320,0,71153,3,14495,0.21709350000000002,227,227,696,,263.7
fable-1,claude-fable-5-1,fable,lisp,rle,True,5,5,66,644,62083,8280,0,71073,3,19385,0.21526475,171,168,603,,24.3
fable-1,claude-fable-5-1,fable,lisp,roman,True,5,5,98,1198,86222,9793,158,97311,7,140034,0.2795395,243,241,760,,153.7
fable-1,claude-fable-5-1,fable,lisp,transpose,True,5,5,66,807,62254,8460,0,71587,3,23263,0.22703949999999998,323,323,1135,,35.0
fable-1,claude-fable-5-1,fable,lisp,wordfreq,True,5,5,66,943,62360,8566,0,71935,3,24660,0.235981,353,352,1267,,36.7
fable-1,claude-fable-5-1,fable,perl,anagrams,True,5,5,66,581,62036,8224,0,70907,3,14398,0.210978,133,133,370,,19.0
fable-1,claude-fable-5-1,fable,perl,brackets,True,5,5,66,660,62063,8281,0,71070,3,15606,0.21602775,187,187,577,,19.9
fable-1,claude-fable-5-1,fable,perl,calc,True,5,5,66,980,62478,8635,0,72159,3,16681,0.2392685,385,382,1101,,20.9
fable-1,claude-fable-5-1,fable,perl,dijkstra,True,5,5,66,1374,62915,9071,0,73426,3,23094,0.26781275000000004,703,702,1832,,270.4
fable-1,claude-fable-5-1,fable,perl,lcs,True,5,5,66,760,62138,8374,0,71338,3,19426,0.2229085,265,263,613,,27.1
fable-1,claude-fable-5-1,fable,perl,primes,True,5,5,66,549,61977,8207,0,70799,3,14693,0.20899125,158,155,419,,21.0
fable-1,claude-fable-5-1,fable,perl,rle,True,5,5,66,462,61908,8117,0,70553,3,14568,0.20284,73,73,199,,21.1
fable-1,claude-fable-5-1,fable,perl,roman,True,5,5,66,655,62065,8288,0,71074,3,17023,0.21593425000000002,197,197,498,,23.5
fable-1,claude-fable-5-1,fable,perl,transpose,True,5,5,66,569,61994,8214,0,70843,3,16136,0.21012849999999997,155,153,401,,22.9
fable-1,claude-fable-5-1,fable,perl,wordfreq,True,5,5,260,1645,237333,11662,318,250900,10,376823,0.37866325,90,89,244,,624.8
fable-1,claude-fable-5-1,fable,prolog,anagrams,True,5,5,98,1132,86487,8866,73,96583,4,28044,0.25781275,243,246,857,,35.8
fable-1,claude-fable-5-1,fable,prolog,brackets,True,5,5,66,786,62189,8397,0,71438,3,22999,0.22470625000000002,210,208,686,,30.5
fable-1,claude-fable-5-1,fable,prolog,calc,True,5,5,98,1095,86284,8933,22,96410,4,25530,0.257267,340,339,1014,,32.2
fable-1,claude-fable-5-1,fable,prolog,dijkstra,True,5,5,66,1556,63088,9243,488,73953,3,31492,0.28041299999999997,411,414,1163,,38.8
fable-1,claude-fable-5-1,fable,prolog,lcs,True,5,5,130,2001,111895,9668,562,123694,5,45039,0.32392975,291,294,786,,52.1
fable-1,claude-fable-5-1,fable,prolog,primes,True,5,5,130,1978,111662,9715,416,123485,5,42145,0.32367450000000003,402,400,1006,,46.6
fable-1,claude-fable-5-1,fable,prolog,rle,True,5,5,98,940,86099,8715,147,95852,4,24304,0.24507974999999999,173,173,449,,33.8
fable-1,claude-fable-5-1,fable,prolog,roman,True,5,5,226,2261,187605,11176,363,201268,11,166218,0.38700124999999996,235,234,688,,177.8
fable-1,claude-fable-5-1,fable,prolog,transpose,True,5,5,98,1749,87145,9454,137,98446,4,32096,0.30055824999999997,285,285,921,,39.2
fable-1,claude-fable-5-1,fable,prolog,wordfreq,True,5,5,66,1078,62490,8707,0,72341,3,23658,0.2455795,419,425,1151,,30.9
fable-1,claude-fable-5-1,fable,python,anagrams,True,5,5,66,512,62018,8209,0,70805,3,16209,0.20720849999999996,113,113,470,,21.7
fable-1,claude-fable-5-1,fable,python,brackets,True,5,5,66,686,62074,8297,0,71123,3,18986,0.2176505,181,179,691,,23.8
fable-1,claude-fable-5-1,fable,python,calc,True,5,5,66,1096,62582,8746,0,72490,3,21883,0.2472995,462,457,1947,,26.6
fable-1,claude-fable-5-1,fable,python,dijkstra,True,5,5,66,779,62319,8480,0,71644,3,15619,0.22607875000000002,294,291,941,,20.0
fable-1,claude-fable-5-1,fable,python,lcs,True,5,5,386,4260,332128,14519,1020,351293,16,491749,0.591506,251,250,755,,496.2
fable-1,claude-fable-5-1,fable,python,primes,True,5,5,66,548,61951,8187,0,70752,3,13541,0.20853475,156,154,449,,17.8
fable-1,claude-fable-5-1,fable,python,rle,True,5,5,66,536,61946,8159,0,70707,3,20092,0.2073745,105,105,329,,24.2
fable-1,claude-fable-5-1,fable,python,roman,True,5,5,66,667,62048,8276,0,71057,3,13845,0.21627500000000002,194,194,592,,17.7
fable-1,claude-fable-5-1,fable,python,transpose,True,5,5,66,488,61925,8103,0,70582,3,13132,0.20382625000000004,111,111,356,,257.7
fable-1,claude-fable-5-1,fable,python,wordfreq,True,5,5,66,510,61933,8157,0,70666,3,12316,0.20601325,102,102,354,,16.4
fable-1,claude-fable-5-1,fable,ruby,anagrams,True,5,5,66,438,61951,8136,0,70591,3,14577,0.20202975,56,55,190,,21.6
fable-1,claude-fable-5-1,fable,ruby,brackets,True,5,5,66,651,62045,8259,0,71021,3,18818,0.21514625,145,145,470,,24.5
fable-1,claude-fable-5-1,fable,ruby,calc,True,5,5,66,871,62356,8511,0,71804,3,17516,0.231291,323,323,938,,23.2
fable-1,claude-fable-5-1,fable,ruby,dijkstra,True,5,5,66,1108,62643,8796,0,72613,3,18523,0.24893774999999996,556,556,1376,,24.3
fable-1,claude-fable-5-1,fable,ruby,lcs,True,5,5,66,711,62069,8302,0,71148,3,18152,0.21899925,207,207,513,,25.4
fable-1,claude-fable-5-1,fable,ruby,primes,True,5,5,66,558,61961,8189,0,70774,3,14291,0.20907525,134,134,348,,261.3
fable-1,claude-fable-5-1,fable,ruby,rle,True,5,5,66,377,61899,8054,0,70396,3,15282,0.19731075,51,51,135,,20.9
fable-1,claude-fable-5-1,fable,ruby,roman,True,5,5,66,624,62009,8232,0,70931,3,15428,0.21323325,168,168,404,,23.4
fable-1,claude-fable-5-1,fable,ruby,transpose,True,5,5,66,483,61907,8123,0,70579,3,15142,0.20396974999999998,84,84,220,,19.8
fable-1,claude-fable-5-1,fable,ruby,wordfreq,True,5,5,66,489,61934,8148,0,70637,3,13225,0.2047915,76,75,198,,18.5
fable-1,claude-fable-5-1,fable,rust,anagrams,True,5,5,66,708,62222,8393,0,71389,3,24542,0.22075350000000002,207,203,820,,37.2
fable-1,claude-fable-5-1,fable,rust,brackets,True,5,5,66,807,62233,8437,0,71543,3,24411,0.22655424999999998,269,268,1029,,36.1
fable-1,claude-fable-5-1,fable,rust,calc,True,5,5,66,1350,62886,9031,0,73333,3,26439,0.2657895,612,610,2636,,37.2
fable-1,claude-fable-5-1,fable,rust,dijkstra,True,5,5,66,1120,62696,8835,0,72717,3,23433,0.250352,490,485,1672,,34.3
fable-1,claude-fable-5-1,fable,rust,lcs,True,5,5,66,800,62197,8418,0,71481,3,24015,0.22581725000000002,277,276,926,,35.7
fable-1,claude-fable-5-1,fable,rust,primes,True,5,5,66,668,62119,8335,0,71188,3,22104,0.21755075000000001,227,226,764,,33.5
fable-1,claude-fable-5-1,fable,rust,rle,True,5,5,66,662,62108,8301,22,71137,3,20741,0.216569,175,175,629,,31.5
fable-1,claude-fable-5-1,fable,rust,roman,True,5,5,66,788,62244,8450,0,71548,3,21908,0.22586799999999999,285,284,957,,33.0
fable-1,claude-fable-5-1,fable,rust,transpose,True,5,5,66,707,62166,8370,0,71309,3,21261,0.2202105,223,222,802,,32.7
fable-1,claude-fable-5-1,fable,rust,wordfreq,True,5,5,66,818,62233,8437,0,71554,3,22257,0.22710225,265,260,899,,34.0
fable-1,claude-fable-5-1,fable,scheme,anagrams,True,5,5,66,700,62223,8399,0,71388,3,28181,0.22048475,246,240,805,,37.5
fable-1,claude-fable-5-1,fable,scheme,brackets,True,5,5,130,1139,111871,9697,33,122837,5,42537,0.28141475000000005,320,316,1137,,49.9
fable-1,claude-fable-5-1,fable,scheme,calc,True,5,5,130,1963,114054,10460,72,126607,5,57887,0.3384625,722,725,2359,,307.0
fable-1,claude-fable-5-1,fable,scheme,dijkstra,True,5,5,66,1913,63420,9578,0,74977,3,35170,0.305039,1004,989,3549,,45.0
fable-1,claude-fable-5-1,fable,scheme,lcs,True,5,5,194,2236,164064,11018,416,177512,7,57922,0.3763600000000001,372,367,1300,,67.0
fable-1,claude-fable-5-1,fable,scheme,primes,True,5,5,98,1405,86017,8985,342,96505,4,43675,0.27369125,229,227,842,,51.5
fable-1,claude-fable-5-1,fable,scheme,rle,True,5,5,354,7426,316324,19239,2172,343343,26,435261,0.839974,229,223,755,,450.7
fable-1,claude-fable-5-1,fable,scheme,roman,True,5,5,130,1221,111581,9654,123,122586,5,36505,0.2845682500000001,245,238,658,,42.3
fable-1,claude-fable-5-1,fable,scheme,transpose,True,5,5,66,605,62036,8248,0,70955,3,58949,0.21263400000000002,164,161,499,,67.0
fable-1,claude-fable-5-1,fable,scheme,wordfreq,True,5,5,66,919,62349,8557,0,71891,3,25504,0.23458725,375,366,1107,,31.7
fable-1,claude-fable-5-1,fable,typescript,anagrams,True,5,5,66,665,62164,8345,0,71240,3,25897,0.21761699999999998,207,207,609,,38.6
fable-1,claude-fable-5-1,fable,typescript,brackets,True,5,5,66,735,62154,8366,0,71321,3,21547,0.2215025,219,218,772,,31.4
fable-1,claude-fable-5-1,fable,typescript,calc,True,5,5,66,1158,62655,8808,0,72687,3,22892,0.25165975,468,464,1755,,271.1
fable-1,claude-fable-5-1,fable,typescript,dijkstra,True,5,5,66,1644,63210,9361,0,74281,3,23917,0.28718350000000004,883,886,2387,,29.4
fable-1,claude-fable-5-1,fable,typescript,lcs,True,5,5,66,700,62087,8317,0,71170,3,15059,0.21875774999999995,203,199,558,,20.4
fable-1,claude-fable-5-1,fable,typescript,primes,True,5,5,66,522,61945,8171,0,70704,3,12109,0.20691525000000002,114,113,331,,16.7
fable-1,claude-fable-5-1,fable,typescript,rle,True,5,5,66,530,61980,8183,26,70759,3,13648,0.207565,105,105,305,,18.3
fable-1,claude-fable-5-1,fable,typescript,roman,True,5,5,66,747,62167,8383,0,71363,3,15334,0.22245174999999998,254,252,747,,20.0
fable-1,claude-fable-5-1,fable,typescript,transpose,True,5,5,66,687,62109,8323,0,71185,3,15736,0.21822424999999998,212,209,633,,20.9
fable-1,claude-fable-5-1,fable,typescript,wordfreq,True,5,5,66,636,62063,8277,0,71042,3,14123,0.21474275000000004,180,176,515,,19.5
fable-1,claude-fable-5-1,fable,uiua,anagrams,True,5,5,258,4249,228366,14396,2170,247269,9,95208,0.5613125,110,119,303,,100.1
fable-1,claude-fable-5-1,fable,uiua,brackets,True,5,5,354,8493,339440,18765,4693,367052,12,135606,0.8896189999999999,189,200,480,,141.0
fable-1,claude-fable-5-1,fable,uiua,calc,True,5,5,354,19366,414315,30894,15175,464929,12,277530,1.69460475,386,407,778,,282.5
fable-1,claude-fable-5-1,fable,uiua,dijkstra,True,5,5,386,12122,395102,22020,8107,429630,13,189899,1.1504565,226,212,402,,195.3
fable-1,claude-fable-5-1,fable,uiua,lcs,True,5,5,194,6448,176264,16341,4519,199247,7,107737,0.6964670000000001,152,149,299,,112.5
fable-1,claude-fable-5-1,fable,uiua,primes,True,5,5,322,7144,293798,16076,4780,317340,11,114721,0.7566434999999999,98,97,162,,118.4
fable-1,claude-fable-5-1,fable,uiua,rle,True,5,5,226,7409,221216,18135,5751,246986,8,121322,0.791994,77,82,120,,124.8
fable-1,claude-fable-5-1,fable,uiua,roman,True,5,5,130,3645,117585,12993,2309,134353,5,58925,0.47404624999999995,187,197,358,,62.5
fable-1,claude-fable-5-1,fable,uiua,transpose,True,5,5,130,4819,121664,13282,3826,139895,5,76405,0.5395679999999999,115,126,275,,80.1
fable-1,claude-fable-5-1,fable,uiua,wordfreq,True,5,5,194,4055,172730,14006,2243,190985,7,69149,0.5292494999999999,161,171,441,,72.5
fable-1,claude-fable-5-1,fable,zig,anagrams,True,5,5,162,3049,138373,11731,1130,153315,6,58061,0.42457925,772,769,2587,,73.3
fable-1,claude-fable-5-1,fable,zig,brackets,True,5,5,130,2139,111805,10363,500,124437,5,44946,0.34472525,610,612,2173,,58.3
fable-1,claude-fable-5-1,fable,zig,calc,True,5,5,194,2902,161919,10905,705,175920,7,57541,0.40694575000000005,864,861,2848,,70.5
fable-1,claude-fable-5-1,fable,zig,dijkstra,True,5,5,194,3549,166725,12147,305,182615,7,64216,0.4653522500000001,1110,1110,3481,,77.0
fable-1,claude-fable-5-1,fable,zig,lcs,True,5,5,194,2729,163110,11110,615,177143,7,62500,0.40263350000000003,605,603,1773,,76.9
fable-1,claude-fable-5-1,fable,zig,primes,True,5,5,226,3104,193095,12308,968,208733,8,61739,0.45317274999999996,352,349,1173,,75.8
fable-1,claude-fable-5-1,fable,zig,rle,True,5,5,194,2394,164327,11295,374,178210,7,61776,0.38990175,338,337,1164,,81.3
fable-1,claude-fable-5-1,fable,zig,roman,True,5,5,450,5066,400163,15606,1486,421285,15,313297,0.67124575,413,411,1324,,329.7
fable-1,claude-fable-5-1,fable,zig,transpose,True,5,5,98,1652,87286,9772,291,98808,4,35092,0.30212350000000004,602,603,1999,,48.7
fable-1,claude-fable-5-1,fable,zig,wordfreq,True,5,5,130,1415,110309,9327,45,121181,5,36024,0.28742425000000005,490,487,1697,,49.7
gleam-1,claude-haiku-4-5-20251001,haiku,gleam,anagrams,True,5,5,137,10566,432243,18933,6437,461879,17,244314,0.13536230000000002,362,362,1421,,310.3
gleam-1,claude-haiku-4-5-20251001,haiku,gleam,brackets,True,5,5,129,11190,411741,19329,7178,442389,22,226068,0.13716409999999996,330,327,1291,,294.7
gleam-1,claude-haiku-4-5-20251001,haiku,gleam,calc,True,5,5,273,22871,961206,32665,8060,1017015,34,538252,0.27739359999999996,1182,1178,4580,,594.2
gleam-1,claude-haiku-4-5-20251001,haiku,gleam,dijkstra,False,0,5,321,24352,1557899,42368,3808,1624940,41,970345,0.3639509,44,44,145,,983.2
gleam-1,claude-haiku-4-5-20251001,haiku,gleam,lcs,False,3,5,281,19263,1080062,32351,9892,1131957,35,456531,0.40732955,787,786,2682,,530.0
gleam-1,claude-haiku-4-5-20251001,haiku,gleam,primes,True,5,5,233,10332,681319,18986,4202,710870,29,443923,0.15926490000000001,273,273,943,,529.6
gleam-1,claude-haiku-4-5-20251001,haiku,gleam,rle,True,5,5,129,9267,349708,15686,5562,374790,16,274162,0.11409580000000001,271,271,1068,,399.0
gleam-1,claude-haiku-4-5-20251001,haiku,gleam,roman,False,0,5,321,20605,1254729,32901,9613,1308556,41,699344,0.2958799000000001,583,581,1751,,749.5
gleam-1,claude-haiku-4-5-20251001,haiku,gleam,transpose,True,5,5,297,19933,1190715,32952,10044,1243897,37,329159,0.28621750000000007,374,374,1352,,348.5
gleam-1,claude-haiku-4-5-20251001,haiku,gleam,wordfreq,False,0,5,321,13300,1076661,24960,5230,1115242,41,603457,0.22565310000000002,442,441,1547,,609.5
gleam-1,claude-opus-5,opus,gleam,anagrams,True,5,5,8,1974,82241,8853,729,93076,5,124344,0.18033949999999999,304,302,1066,,254.6
gleam-1,claude-opus-5,opus,gleam,brackets,True,5,5,8,1802,80337,8244,705,90391,5,137432,0.1689655,318,315,1075,,254.5
gleam-1,claude-opus-5,opus,gleam,calc,True,5,5,8,2525,82087,8504,654,93124,4,143570,0.19055750000000002,765,763,2418,,253.2
gleam-1,claude-opus-5,opus,gleam,dijkstra,True,5,5,16,5160,187071,12327,1324,204574,14,578256,0.34722949999999997,959,960,3225,,605.4
gleam-1,claude-opus-5,opus,gleam,lcs,True,5,5,6,1740,58233,7706,700,67685,4,76042,0.1509755,382,380,1196,,266.4
gleam-1,claude-opus-5,opus,gleam,primes,True,5,5,6,1442,58247,7387,503,67082,4,66262,0.1403555,272,272,872,,299.5
gleam-1,claude-opus-5,opus,gleam,rle,True,5,5,8,1782,82098,9015,606,92903,5,154389,0.177072,371,370,1207,,239.8
gleam-1,claude-opus-5,opus,gleam,roman,True,5,5,14,2692,153509,10277,670,166492,9,190772,0.24816250000000004,360,358,1076,,212.9
gleam-1,claude-opus-5,opus,gleam,transpose,True,5,5,6,1689,58733,8093,681,68521,4,56673,0.15383650000000001,305,305,1096,,80.6
gleam-1,claude-opus-5,opus,gleam,wordfreq,True,5,5,12,2469,129620,10199,817,142300,6,77516,0.22984499999999997,508,507,1667,,96.8
gleam-1,claude-sonnet-5,sonnet,gleam,anagrams,True,5,5,20,4188,261679,19254,1396,285141,10,104561,0.17257080000000002,400,400,1453,,134.8
gleam-1,claude-sonnet-5,sonnet,gleam,brackets,True,5,5,30,9353,435791,26005,5702,471179,15,220591,0.2860552,430,428,1574,,240.9
gleam-1,claude-sonnet-5,sonnet,gleam,calc,True,5,5,50,15078,851919,33110,9904,900157,25,400091,0.4550128,1050,1049,3527,,422.2
gleam-1,claude-sonnet-5,sonnet,gleam,dijkstra,True,5,5,44,14942,688305,29467,8984,732758,22,290050,0.4063760000000001,1063,1064,3442,,388.9
gleam-1,claude-sonnet-5,sonnet,gleam,lcs,True,5,5,46,13565,703278,23563,7542,740452,23,435714,0.3719186,517,518,1620,,502.9
gleam-1,claude-sonnet-5,sonnet,gleam,primes,True,5,5,14,5067,160700,12717,3644,178498,7,135945,0.13498800000000002,285,287,992,,219.2
gleam-1,claude-sonnet-5,sonnet,gleam,rle,True,5,5,36,10322,507950,23880,7081,542188,18,218188,0.30170499999999995,319,319,1143,,296.4
gleam-1,claude-sonnet-5,sonnet,gleam,roman,True,5,5,32,8735,440565,22245,3982,471577,16,253205,0.265795,554,552,1844,,331.0
gleam-1,claude-sonnet-5,sonnet,gleam,transpose,True,5,5,38,14079,630167,31178,9170,675462,19,485109,0.3928964,494,496,1685,,634.3
gleam-1,claude-sonnet-5,sonnet,gleam,wordfreq,True,5,5,26,11742,366550,25912,7588,404230,15,344460,0.29569,731,728,2539,,485.4
uiua-1,claude-haiku-4-5-20251001,haiku,uiua,anagrams,False,0,5,321,15755,1411122,30384,6658,1457582,41,796545,0.2822721999999999,285,284,890,,958.0
uiua-1,claude-haiku-4-5-20251001,haiku,uiua,brackets,False,0,5,322,8182,2049621,15954,3018,2074079,41,140392,0.5975923999999999,12,12,21,,436.5
uiua-1,claude-haiku-4-5-20251001,haiku,uiua,calc,False,0,5,321,12857,1086507,27059,3158,1126744,41,211141,0.26431189999999993,52,51,175,,218.2
uiua-1,claude-haiku-4-5-20251001,haiku,uiua,dijkstra,False,0,5,321,29427,1282044,41553,14046,1353345,41,371670,0.36008740000000006,57,54,145,,378.5
uiua-1,claude-haiku-4-5-20251001,haiku,uiua,lcs,False,0,5,321,34739,1768688,49149,25739,1852897,41,542690,0.45042380000000004,5,5,6,,552.5
uiua-1,claude-haiku-4-5-20251001,haiku,uiua,primes,False,1,5,321,13543,1162261,29412,5650,1205537,41,209189,0.24434009999999992,39,41,92,,454.3
uiua-1,claude-haiku-4-5-20251001,haiku,uiua,rle,False,0,5,321,15397,1211328,26387,9597,1253433,41,283562,0.25246779999999996,7,7,9,,293.2
uiua-1,claude-haiku-4-5-20251001,haiku,uiua,roman,False,0,5,321,22837,1506908,45326,9984,1575392,41,263587,0.35709379999999996,236,212,391,,267.7
uiua-1,claude-haiku-4-5-20251001,haiku,uiua,transpose,False,0,5,321,23504,1291711,38358,16355,1353894,41,523190,0.3249901,50,52,124,,532.9
uiua-1,claude-haiku-4-5-20251001,haiku,uiua,wordfreq,False,0,5,321,16351,1208947,27803,8919,1253422,41,330703,0.2598387000000001,8,8,25,,339.8
uiua-1,claude-opus-5,opus,uiua,anagrams,True,5,5,10,2504,105930,9017,1513,117461,5,53572,0.207076,75,80,121,,57.3
uiua-1,claude-opus-5,opus,uiua,brackets,True,5,5,16,5451,200572,15514,3702,221553,8,104292,0.39304000000000006,199,212,329,,107.2
